; rcp26 from v25
; hectordata 0.0.0.9000
; commit 6b7d85f954f3aa4
; date Fri Nov 11 16:16:42 2022
; UNITS:, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
1952,4.8136973,0.32629927,70,5.121479,2.139,7.288,0,11.742,35.2,157.927,0,3117.785,194.26153,570.68497,0,0,2.478,0,0,0,0,0.38997068,0,0,0,3.4111061,0,98.242938,14.945879,22.729338,0.26207156,34453.849,0.18446505,0,1.796,0,0,0,1.1096378,0
1953,4.854067,0.3311036,75,5.3904959,2.437,7.43,0,15.985,39.582,158.604,0,3137.148,199.41303,582.9238,0,0,2.644,0,0,0,0,0.42387036,0,0,0,3.4887221,0,101.63752,15.36327,22.917388,0.26215339,36040.749,0.17555464,0,1.841,0,0,0,1.1045171,0
1954,4.8944367,0.33802563,80,5.6736692,2.785,7.431,0,19.855,44.802,159.3,1.214,3158.216,204.56453,595.16263,0,0,2.809,0,0,0,0,0.4607169,0,0,0,3.5543489,0,105.03211,15.780661,23.105438,0.26223522,37627.65,0.18069526,0,1.865,0,0,0,1.1521416,0
1955,4.9348064,0.34706557,85,5.9717491,3.233,7.388,0,24.604,50.343,160.014,3.512,3180.749,209.71603,607.40145,0,0,2.974,0,0,0,0,0.5007665,0,0,0,3.614111,0,108.4267,16.198052,23.293487,0.26231705,39214.55,0.2029713,0,2.043,0,0,0,1.1911855,0
1956,4.9751761,0.35822365,90,6.2855162,3.73,7.302,0,30.685,58.664,160.748,6.224,3204.498,214.86753,619.64028,0,0,3.48,0,0,0,0,0.54429755,0,0,0,3.6706801,0,111.82128,16.615443,23.481537,0.26239889,40801.451,0.2153088,0,2.178,0,0,0,1.2446883,0
1957,5.0155458,0.37150001,95,6.6157969,4.227,7.25,0,34.375,66.689,161.502,9.469,3229.071,220.01902,631.87911,0,0,4.251,0,0,0,0,0.5916127,0,0,0,3.7267318,0,115.21587,17.032834,23.669587,0.26248072,42388.351,0.22559005,0,2.27,0,0,0,1.2718718,0
1958,5.0559155,0.38689499,100,6.9634615,4.824,7.221,0,32.235,69.93,162.277,10.772,3254.039,225.17052,644.11794,0,0,6.008,0,0,0,0,0.64304094,0,0,0,3.7849451,0,118.61045,17.450225,23.857637,0.26256255,43975.252,0.23073068,0,2.33,0,0,0,1.3195817,0
1959,5.0962852,0.40440867,105,7.3294266,5.57,7.176,0,33.015,78.149,163.073,14.717,3278.967,230.32202,656.35677,0,0,7.06,0,0,0,0,0.69893975,0,0,0,3.8480013,0,122.00504,17.867616,24.045686,0.26264438,45562.152,0.22696089,0,2.462,0,0,0,1.2035957,0
1960,5.1366549,0.42404135,110,7.7146508,6.366,6.6,0,43.342,93.09,163.892,18.348,3303.389,235.47352,668.5956,0,0,7.659,0,0,0,0,0.75969781,0,0,0,3.9185827,0,125.39962,18.285007,24.233736,0.52463411,47149.053,0.15190776,0,2.577,0,0,0,1.1922833,0
1961,5.1795997,0.4457932,115,8.1201607,7.212,6.88,0,55.722,104.6,164.735,20.077,3326.864,238.52217,682.67558,0,0,9.426,0,0,0,0,0.82576341,0,0,0,4.0240052,0,129.24133,18.959141,24.502237,0.52479777,48770.76,0.060747344,0,2.594,0,0,0,1.2443218,0
1962,5.2225445,0.46966444,119,8.5470132,8.248,7.168,0,69.881,120.668,165.601,28.22,3349.069,241.57083,696.75555,0,0,11.573,0,0,0,0,0.8975743,0,0,0,4.1836477,0,133.08303,19.633274,24.770737,0.78686933,50392.468,-0.013963073,0,2.7,0,0,0,1.2355717,0
1963,5.2654893,0.49565531,123,14.984956,9.476,7.421,0,85.539,141.744,166.493,31.46,3369.713,244.61948,710.83553,0,0,14.396,0,0,0,0,0.97563006,0,0,0,4.3883117,0,136.92473,20.307407,25.039238,0.52520694,52014.176,-0.49546828,0,2.848,0.005,0.001,0.007,1.2442947,0
1964,5.3084341,0.52376596,127,13.488099,10.853,7.692,0.225,101.538,164.921,167.41,36.197,3388.628,247.66813,724.91551,0,0,16.782,0,0,0,0,1.0604738,0,0,0,4.6374693,0,140.76643,20.981541,25.307738,0.52537061,53635.884,-0.85325578,0,3.008,0.014,0.003,0.014,1.2515879,0
1965,5.3513789,0.55399667,127,13.488369,12.426,7.975,0.444,115.75,185.933,168.355,48.096,3405.698,250.71679,738.99548,0,0,20.514,0,0,0,0,1.1526958,0,0,0,4.8968181,0,144.60813,21.655674,25.576239,0.52553427,55257.592,-0.53248078,0,3.145,0.032,0.005,0.028,1.2642558,0
1966,5.3943237,0.58634761,127,13.488639,14.246,8.305,0.633,129.623,208.571,169.328,69.567,3420.923,253.76544,753.07546,0,0,24.512,0,0,0,0,1.2529377,0,0,0,5.195583,0,148.44984,22.329807,25.844739,0.52569795,56879.3,-0.15001828,0,3.305,0.058,0.008,0.048,1.2936968,0
1967,5.4372685,0.62081899,127,13.488909,16.313,8.623,0.825,147.119,235.269,170.329,94.137,3434.335,256.81409,767.15544,0,0,29.817,0,0,0,0,1.361897,0,0,0,5.457478,0,152.29154,23.003941,26.11324,1.0496773,58501.008,-0.021502656,0,3.411,0.1,0.013,0.075,1.2976254,0
1968,5.4802133,0.65741104,127,13.48918,18.678,8.974,1.043,167.586,263.953,171.36,114.767,3446.065,259.86274,781.23541,0,0,36.216,0,0,0,0,1.4803317,0,0,0,5.619744,0,156.13324,23.678074,26.381741,0.52618894,60122.716,-0.22027349,0,3.588,0.158,0.016,0.109,1.2352028,0
1969,5.5231581,0.69612398,127,13.489449,21.388,9.344,1.283,194.513,294.486,172.423,134.875,3456.224,262.9114,795.31539,0,0,39.381,0,0,0,0,1.6090657,0,0,0,5.784831,0,159.97494,24.352208,26.650241,0.7882605,61744.424,-0.29635474,0,3.8,0.229,0.024,0.15,1.2383879,0
1970,5.5661029,0.73695798,127,11.992564,24.494,9.687,1.537,221.119,321.743,173.518,141.326,3464.95,265.96005,809.39537,0,0,43.652,0.05544628,0,0.35640391,0,1.7489948,0,0,0,5.9368752,0,163.81664,25.026341,26.918742,0.78850599,63366.132,-0.055430781,0,4.076,0.329,0.043,0.197,1.1971129,0
1971,5.7038725,0.7799133,127,13.489967,28.094,10.052,1.803,243.137,346.609,174.646,170.133,3472.409,270.02505,825.18291,0,0.613,47.746,0.057318506,0,0.36316592,0,1.901128,0,0,0,5.6049759,0,167.16131,25.809673,27.221794,1.0506594,63545.863,0.11420984000000001,0,4.231,0.461,0.1,0.252,1.0708913,0
1972,5.8416421,0.82499011,127,13.490244,32.236,10.471,2.127,274.26,378.471,175.809,214.168,3478.741,274.09004,840.97046,0,0.613,54.79,0.059192895,0,0.36993573,0,2.066494,0,0,0,5.9181309,0,170.50597,26.593006,27.524846,0.78907883,63725.594,0.15327859,0,4.399,0.63,0.17,0.313,1.0470621,0
1973,5.9794117,0.87218868,127,13.490523,36.92,10.883,2.495,314.04,419.239,177.007,266.209,3484.114,278.15504,856.758,0,0.613,61.912,0.061069449,0,0.37671337,0,2.2462442,0,0,0,6.0449043,0,173.85064,27.376338,27.827898,1.0512322,63905.326,0.10632755,0,4.6349999,0.839,0.277,0.391,1.0330987,0
1974,6.1171813,0.9215092,127,11.993645,42.295,11.29,2.921,345.881,454.701,178.243,305.489,3488.632,282.22003,872.54555,0,0.613,62.543,0.062948171,0,0.38349883,0,2.4416297,0,0,0,5.9406002,0,177.19531,28.159671,28.13095,1.0515595,64085.057,-0.040694323,0,4.644,1.086,0.372,0.468,1.0387371,0
1975,6.2549509,0.97295172,127,13.49105,48.505,11.734,3.391,335.741,442.834,179.517,308.992,3492.425,286.28503,888.3331,0,0.613,70.487,0.064829061,0,0.39029213,0,2.6540105,0,0,0,6.1409693,0,180.53997,28.943004,28.434002,1.0518869,64264.788,-0.14110786,0,4.615,1.365,0.524,0.544,1.0315876,0
1976,6.3927205,1.0265167,127,13.491328,55.552,12.2,3.943,343.24,432.28,180.83,382.3,3495.619,290.35002,904.12064,0,0.613,78.51,0.066712124,0,0.39709328,0,2.8848647,0,0,0,6.3042588,0,183.88464,29.726336,28.737055,1.57603,64444.519,-0.017390156,0,4.883,1.767,0.783,0.621,1.0906077,0
1977,6.5304901,1.0822044,127,11.994452,63.634,12.68,4.582,330.711,419.447,182.185,462.112,3498.281,294.41502,919.90819,0,0.613,85.789,0.068597361,0,0.40390227,0,3.5660804,0,0,0,6.534405,0,187.2293,30.509669,29.040107,1.8384289,64624.251,0.13408693,0,5.029,2.035,1.006,0.697,1.0939874,0
1978,6.6682597,1.1400146,127,13.491857,72.896,13.168,5.337,359.009,424.498,183.581,587.319,3500.505,298.48002,935.69573,0,0.613,92.012,0.070484772,0,0.05429956,0,3.7964008,0,0,0,6.6193729,0,190.57397,31.293001,29.343159,2.3628175,64803.982,0.10906922,0,5.105,2.454,1.253,0.774,1.09037,0
1979,6.8060293,1.1999481,127,11.994981,83.489,13.661,6.228,274.357,357.266,185.022,489.712,3502.36,302.54501,951.48328,0,0.613,99.321,0.072374362,0,0.054330947,0,4.0275411,0,0,0,7.007773,0,193.91864,32.076334,29.646211,2.8873698,64983.713,0.093990052,0,5.387,2.928,1.548,0.85,1.0647127,0
1980,6.9437989,1.2620043,121.849,13.492387,95.641,14.194,7.006,304.998,432.044,186.506,550.707,3503.915,306.61001,967.27082,0,0.613,104.973,0.018814427,0,0.76720931,0,4.2595023,0,0,0,7.0613923,0,197.2633,32.859666,29.949263,3.1501778,65163.444,0.14813797,0,5.332,3.453,1.805,0.927,1.0252096,0
1981,7.0210048,1.3261846,110.093,11.995499,104.421,14.121,7.743,289.529,386.347,188.038,505.097,3505.193,310.01251,980.4447,0,1.25,106.406,0.066288365,0,0.78079292,0,4.4921574,0,0,0,6.8417522,0,199.79888,33.357242,30.456334,3.4130677,65043.883,0.079596302,0,5.168,3.946,2.139,1.003,1.0448621,0
1982,7.0982107,1.392488,123.807,13.492893,108.943,13.905,8.399,252.419,400.317,189.616,505.343,3506.255,313.415,993.61858,0,0.961,116.821,0.073594133,0,0.081528294,0,4.7256142,0,0,0,7.1189858,0,202.33446,33.854818,30.963404,3.6760394,64924.321,-0.59142661,0,5.127,4.522,2.645,1.105,1.1904055,0
1983,7.1754165,1.4609153,135.729,11.996004,120.93,14.252,9.207,299.092,408.416,191.243,553.718,3507.154,316.8175,1006.7925,0,1.165,125.343,0.073496743,0,0.79436576,0,4.9598729,0,0,0,7.2168971,0,204.87003,34.352393,31.470475,3.939093,64804.76,-0.87621724,0,5.11,5.168,2.98,1.183,1.2255201,0
1984,7.2526224,1.5314669,134.867,11.996242,177.397,14.781,9.71,310.901,432.125,192.92,569.476,3507.882,320.22,1019.9663,0,1.331,130.447,0.018263078,0,0.80794309,0,5.1949332,0,0,0,7.0481314,0,207.40561,34.849969,31.977546,3.9403205,64685.199,-0.32000161,0,5.29,6.032,3.475,1.262,1.2600833,0
1985,7.3298282,1.6041426,109.714,11.99648,128.622,15.705,9.792,315.327,407.669,194.648,546.714,3508.496,323.6225,1033.1402,0,1.011,138.367,-0.080681159,0,0.10867413,0,5.4307947,0,0,0,7.0169243,0,209.94119,35.347545,32.484616,4.7272717,64565.637,-0.023216198,0,5.444,7.083,3.997,1.355,1.2753449,0
1986,7.4070341,1.678943,149.931,13.493874,169.103,16.379,10.152,388.346,502.712,196.427,539.076,3508.999,327.025,1046.3141,0,3.575,146.048,0.075292049,0,0.82150728,0,5.6674573,0,0,0,7.0704917,0,212.47677,35.845121,32.991687,4.9906525,64446.076,0.035044219,0,5.61,8.22,4.579,1.434,1.2872023,0
1987,7.48424,1.7558675,115.608,11.996986,250.222,16.667,10.807,387.277,453.238,198.259,647.608,3509.425,330.42749,1059.488,0,3.773,162.883,0.17780496,0,1.5479209,0,5.9049208,0,0,0,7.4616728,0,215.01235,36.342696,33.498757,4.7302994,64326.514,0.065887969,0,5.753,9.656,5.109,1.504,1.2940086,0
1988,7.5614458,1.8349176,135.667,11.997224,245.07,16.593,11.493,303.816,507.99,200.146,635.816,3509.774,333.82999,1072.6618,0,4.458,180.113,0.18118326,0,0.86222749,0,6.1431847,0,0,0,7.2025077,0,217.54792,36.840272,34.005828,4.9936804,64206.953,0.10598484,0,5.964,11.362,5.696,1.728,1.3167248,0
1989,7.6386517,1.9160924,118.146,11.997462,204.109,15.725,12.26,301.477,385.52,202.087,564.767,3510.061,337.23249,1085.8357,0,6.174,186.15,0.18829422,0.94505787,0.87579234,0,6.3822492,0,0,0,7.3310397,0,220.0835,37.337848,34.512898,5.519051,64087.391,0.12928901,0,6.089,11.605,5.482,1.73,1.3236436,0
1990,7.7158575,2.0735678,143.171,11.997683,203.131,14.022,12.363,291.464,405.617,204.082,694.142,3510.299,340.63499,1099.0096,0,11.322,195.69,0.18594167,1.0101542,0.88920979,0,6.6218233,0,0,0,7.5856812,0,222.61908,37.835424,35.019969,5.5207695,63967.83,0.12654734,0,6.144,11.702,5.119,1.73,1.3194833,0
1991,7.7247518,2.3729101,70.607,11.997905,198.928,13.243,12.135,190.405,309.884,206.133,573.576,3510.501,336.59218,1095.9087,0,16.556,204.801,0.19092079,2.1776448,0.90261206,0.004710024,6.8621776,0,0,0,7.4023631,0,221.41947,37.868111,35.072322,5.7843959,62955.167,-0.81487245,0,6.235,11.426,4.094,1.735,1.3809799,0
1992,7.733646,2.3731469,91.022,11.998111,121.343,10.324,12.018,203.23,303.369,208.24,554.986,3510.656,332.54937,1092.8078,0,20.911,185.994,0.28889991,4.2079892,1.6286536,0.004710028,7.102985,0,0,0,7.7989323,0,220.21986,37.900799,35.124675,5.7861962,61942.504,-1.4197527,0,6.118,9.343,2.74,1.715,1.3035304,0
1993,7.7425403,2.3733837,85.436,11.998354,67.857,8.322,11.681,144.94,228.999,210.402,372.232,3510.801,328.50656,1089.707,23.101,22.5,188.092,0.3768163,8.4161579,2.3685965,0.18499007,7.3453102,0,0,0,7.3131034,0,219.02026,37.933487,35.177028,6.3118123,60929.841,-0.68190161,0,6.124,10.23,3.344,1.7,1.2981006,0
1994,7.7514345,2.3736205,77.289,11.998587,61.065,6.105,11.011,127.137,232.722,212.619,244.236,3510.907,324.46375,1086.6061,33.844,25.599,179.101,1.8251048,21.399077,3.8347584,0.1819901,7.588207,0,0,0,7.5072841,0,217.82065,37.966174,35.229381,5.0042369,59917.178,-0.13151203,0,6.242,9.105,4.75,1.68,1.2895956,0
1995,7.7603288,2.3738573,85.021,10.501674,22.978,4.784,9.083,119.235,194.71,200.199,201.637,3511.005,320.42094,1083.5052,41.961,24.275,243.238,2.9802177,29.726101,6.0409628,0.099994794,10.211528,0,0,0,7.6191035,0,216.62104,37.998862,35.281735,6.0534232,58904.515,0.058691094,0,6.372,10.035,3.991,1.3,1.2750104,0
1996,7.769223,2.3740941,70.403,11.999071,27.962,2.943,7.019,115.437,178.907,201.834,89.184,3511.082,316.37814,1080.4043,51.431,26.411,211.181,3.4188812,40.584859,6.1499876,0.43697783,10.248182,0,0,0,7.6520638,0,215.42143,38.03155,35.334088,6.0553054,57891.852,0.12380568,0,6.51,10.743,2.691,0.85,1.2511025,0
1997,7.7781173,2.3743309,74.423,11.999322,18.663,1.886,5.429,95.388,160.981,207.696,62.53,3511.082,312.33533,1077.3034,46.639,22.493,208.614,5.354049,50.643567,6.2587493,0.40797848,10.284399,0,0,0,7.9097526,0,214.22182,38.064237,35.386441,4.4857403,56879.189,0.15327859,0,6.619,9.909,2.594,0.7,1.2181397,0
1998,7.7870115,2.3745677,84.361,11.999575,14.831,1.199,4.223,92.401,152.715,206.946,29.412,3511.082,308.29252,1074.2026,58.131,27.683,249.912,7.2031812,59.652126,6.3676829,0.92795208,10.320704,0,0.087305408,0,7.8957263,0,213.02222,38.096925,35.438794,4.7490393,55866.526,0.18754943,0,6.588,9.837,2.491,0.71,1.2148431,0
1999,7.7959058,2.3748045,69.242,10.502692,14.362,0.784,3.32,94.931,145.169,195.938,24.668,3511.082,304.24971,1071.1017,55.817,28.047,230.91,8.1531677,67.043997,6.4775249,1.35393,10.357655,0,0.78573737,0,7.5269849,0,211.82261,38.129612,35.491147,6.3219597,54853.863,0.21633693,0,6.569,9.806,2.39,0.631,1.1827892,0
2000,7.8048,2.3749,74.132,12.0001,17.777,0.567,2.609,99.227,140.712,186.206,18.584,3511.082,300.2069,1068.0008,55.602,26.296,229.638,8.5381,75.0393,6.234,1.9509,10.3949,17.9257,4,0,7.4566,0,210.623,38.1623,35.5435,5.5382,53841.2,0.22867443,0,6.735,8.834,2.295,0.562,1.1488,0
2001,7.8945,2.4345,65.195,11.925,12.051,0.45,2.069,81.839,117.202,181.525,13.253,3511.082,303.4092,1066.7448,53.81,28.001,240.392,9.0301,84.0409,7.4947,1.6449,10.4328,19.7183,5.3987,0.6471,7.503,0,211.5938,38.2888,35.7143,5.699,54419.1,0.23244422,0,6.8959,8.669,2.209,0.5,1.132,0
2002,7.9842,2.4915,69.565,11.8481,6.019,0.423,1.609,81.408,100.258,181.887,13.487,3511.082,306.5788,1065.4691,52.018,22.43,251.146,9.8852,94.7161,8.7389,2.508,10.4708,21.5109,6.7975,1.294,7.5487,0,212.5632,38.4153,35.8845,5.8596,54996.1,0.23244422,0,6.949,8.524,2.131,0.445,1.2317,0
2003,8.0734,2.5463,69.381,11.7693,2.604,0.37,1.288,90.865,107.745,177.539,8.444,3511.082,309.7164,1064.1741,50.225,23.232,261.9,12.0788,101.4157,9.9776,3.341,10.5083,23.3035,8.196,1.9411,7.5942,0,213.5311,38.5418,36.0543,6.0201,55571.6,0.23244422,0,7.286,7.77,2.057,0.396,1.2257,0
2004,8.1623,2.599,67.383,11.6885,5.237,0.378,1.046,78.182,87.647,174.26,10.874,3511.082,312.824,1062.8596,48.433,23.348,272.654,12.5073,113.9297,11.2136,4.269,10.5454,25.096,9.5947,2.5882,7.6394,0,214.4977,38.6684,36.2232,6.1805,56146.1,0.23244422,0,7.6719,7.653,1.987,0.353,1.2429,0
2005,8.2512,2.6494,65,11.6059,0.854,0.227,0.785,49.49,51.552,168.841,10.874,3511.082,315.9027,1061.5255,46.641,26.458,283.408,13.7591,120.9334,12.4483,4.8901,10.8116,26.8885,10.9935,3.2351,7.6841,0,215.4628,38.7948,36.3917,6.3407,56719.5,0.18401834,0,7.971,7.518,1.92,0.314,1.1955,0
2006,8.3258,3.1051,58.5,12.2669,1.119,0.136,0.588,48.471,49.808,167.857,10.874,3511.082,320.0614,1055.3681,48.231,34.767,296.002,16.2358,121.0746,14.293,5.6938,10.5529,31.7215,12.3831,3.8803,7.715,0,215.8001,38.883,36.4361,6.4709,56545,0.06779623,0,8.1427,6.992,1.834,0.279,1.1676,0
2007,8.4003,3.5603,52,12.9284,0.911,0.082,0.441,47.083,46.366,167.857,10.874,3511.082,324.2127,1049.2141,49.821,39.869,308.596,18.7259,129.6223,16.1321,6.5045,10.2947,36.5545,13.7731,4.5246,7.7459,0,216.1376,38.97,36.4792,6.6013,56367.8,0,0,8.3136,6.502,1.752,0.249,1.14,0
2008,8.4745333,4.0149667000000004,45.5,13.5912,0.806,0.049,0.331,45.74,43.216,167.857,10.874,3511.082,328.34943,1043.0664,51.412,39.099,321.19,21.2435,138.76247,17.9599,7.3294667,10.037233,41.387467,15.162767,5.1677,7.7766333,0,216.4749,39.054433,36.520033,6.6085333,56184.533,0,0,8.4828667,6.047,1.675,0.221,1.1121667,0
2009,8.5487667,4.4696333,39,14.254,0.754,0.029,0.248,44.442,40.334,167.857,10.874,3511.082,332.48617,1036.9188,53.002,38.069,333.784,23.7611,147.90263,19.7877,8.1544333,9.7797667,46.220433,16.552433,5.8108,7.8073667,0,216.8122,39.138867,36.560867,6.6157667,56001.267,0,0,8.6521333,5.624,1.601,0.197,1.0843333,0
2010,8.623,4.9243,32.5,14.9168,0.377,0.018,0.186,42.976,36.906,167.857,7.266,3511.082,336.6229,1030.7711,54.593,36.801,346.378,26.2787,157.0428,21.6155,8.9794,9.5223,51.0534,17.9421,6.4539,7.8381,0,217.1495,39.2233,36.6017,6.623,55818,0,0,8.8214,5.23,1.521,0.175,1.0565,0
2011,8.5989,4.9717,26,14.6468,0.189,0.011,0.14,41.557,33.769,167.857,7.266,3511.082,328.6374,1025.9587,54.867,35.314,344.714,32.58573,158.72642,25.89136,8.24224,8.68531,49.18021,22.21208,6.53107,7.79063,0,216.7636,38.96192,36.61719,6.18511,54657.49,0,0,8.86803,4.864,1.445,0.156,1.04813,0
2012,8.5748,5.0191,19.5,14.3768,0.094,0.006,0.105,40.186,30.898,167.857,7.266,3511.082,320.6519,1021.1462,55.141,33.625,343.051,38.89276,160.41004,30.16722,7.50508,7.84832,47.30702,26.48206,6.60824,7.74316,0,216.3777,38.70054,36.63268,5.74722,53496.98,0,0,8.91466,4.524,1.373,0.139,1.03976,0
2013,8.5507,5.0665,13,14.1068,0.047,0.004,0.079,38.86,28.272,167.857,7.266,3511.082,312.6664,1016.3338,55.414,31.75,341.387,45.19979,162.09366,34.44308,6.76792,7.01133,45.43383,30.75204,6.68541,7.69569,0,215.9918,38.43916,36.64817,5.30933,52336.47,0,0,8.96129,4.207,1.304,0.124,1.03139,0
2014,8.5266,5.1139,6.5,13.8368,0.024,0.002,0.059,37.578,25.869,167.857,7.266,3511.082,304.6809,1011.5213,55.688,29.705,339.724,51.50682,163.77728,38.71894,6.03076,6.17434,43.56064,35.02202,6.76258,7.64822,0,215.6059,38.17778,36.66366,4.87144,51175.96,0,0,9.00792,3.913,1.239,0.11,1.02302,0
2015,8.5025,5.1613,0,13.5668,0.012,0.001,0.044,36.338,23.67,155.925,0,3511.082,296.6954,1006.7089,55.962,27.502,338.06,57.81385,165.4609,42.9948,5.2936,5.33735,41.68745,39.292,6.83975,7.60075,0,215.22,37.9164,36.67915,4.43355,50015.45,0,0,9.05455,3.639,1.177,0.098,1.01465,0
2016,8.4784,5.2087,0,13.2968,0.006,0.001,0.033,35.138,21.658,155.925,0,3511.082,288.7099,1001.8965,56.236,25.476,336.397,64.12088,167.14452,47.27066,4.55644,4.50036,39.81426,43.56198,6.91692,7.55328,0,214.8341,37.65502,36.69464,3.99566,48854.94,0,0,9.10118,3.384,1.118,0.087,1.00628,0
2017,8.4543,5.2561,0,13.0268,0.003,0,0.025,33.979,19.817,155.925,0,3511.082,280.7244,997.08402,56.51,23.611,334.733,70.42791,168.82814,51.54652,3.81928,3.66337,37.94107,47.83196,6.99409,7.50581,0,214.4482,37.39364,36.71013,3.55777,47694.43,0,0,9.14781,3.147,1.062,0.078,0.99791,0
2018,8.4302,5.3035,0,12.7568,0.001,0,0.019,32.858,18.133,155.925,0,3511.082,272.7389,992.27158,56.784,21.896,333.07,76.73494,170.51176,55.82238,3.08212,2.82638,36.06788,52.10194,7.07126,7.45834,0,214.0623,37.13226,36.72562,3.11988,46533.92,0,0,9.19444,2.927,1.009,0.069,0.98954,0
2019,8.4061,5.3509,0,12.4868,0.001,0,0.014,31.773,16.591,155.925,0,3511.082,264.7534,987.45914,57.058,20.318,331.406,83.04197,172.19538,60.09824,2.34496,1.98939,34.19469,56.37192,7.14843,7.41087,0,213.6764,36.87088,36.74111,2.68199,45373.41,0,0,9.24107,2.722,0.959,0.061,0.98117,0
2020,8.382,5.3983,0,12.2168,0,0,0.01,30.725,15.181,155.925,0,3511.082,256.7679,982.6467,57.332,18.867,329.743,89.349,173.879,64.3741,1.6078,1.1524,32.3215,60.6419,7.2256,7.3634,0,213.2905,36.6095,36.7566,2.2441,44212.9,0,0,9.2877,2.531,0.911,0.055,0.9728,0
2021,8.23806,5.04704,0,11.66461,0,0,0.008,29.711,13.891,155.925,0,3511.082,254.65433,976.97887,56.425,17.531,313.814,91.30401,175.90966,65.49222,1.52656,1.1063,29.40678,61.78125,7.31559,7.35756,0,212.02164,36.10504,36.62955,2.21491,42752.21,0,0,9.07462,2.354,0.865,0.049,0.95441,0
2022,8.09412,4.69578,0,11.11242,0,0,0.006,28.73,12.71,155.925,0,3511.082,252.54076,971.31104,55.519,16.302,297.886,93.25902,177.94032,66.61034,1.44532,1.0602,26.49206,62.9206,7.40558,7.35172,0,210.75278,35.60058,36.5025,2.18572,41291.52,0,0,8.86154,2.189,0.822,0.043,0.93602,0
2023,7.95018,4.34452,0,10.56023,0,0,0.004,27.782,11.63,155.925,0,3511.082,250.42719,965.64321,54.612,15.172,281.957,95.21403,179.97098,67.72846,1.36408,1.0141,23.57734,64.05995,7.49557,7.34588,0,209.48392,35.09612,36.37545,2.15653,39830.83,0,0,8.64846,2.036,0.781,0.039,0.91763,0
2024,7.80624,3.99326,0,10.00804,0,0,0.003,26.865,10.641,155.925,0,3511.082,248.31362,959.97538,53.705,14.132,266.029,97.16904,182.00164,68.84658,1.28284,0.968,20.66262,65.1993,7.58556,7.34004,0,208.21506,34.59166,36.2484,2.12734,38370.14,0,0,8.43538,1.894,0.742,0.034,0.89924,0
2025,7.6623,3.642,0,9.45585,0,0,0.002,25.979,9.737,155.925,0,3511.082,246.20005,954.30755,52.798,13.175,250.101,99.12405,184.0323,69.9647,1.2016,0.9219,17.7479,66.33865,7.67555,7.3342,0,206.9462,34.0872,36.12135,2.09815,36909.45,0,0,8.2223,1.761,0.705,0.031,0.88085,0
2026,7.51836,3.29074,0,8.90366,0,0,0.002,25.122,8.909,155.925,0,3511.082,244.08648,948.63972,51.892,12.295,234.172,101.07906,186.06296,71.08282,1.12036,0.8758,14.83318,67.478,7.76554,7.32836,0,205.67734,33.58274,35.9943,2.06896,35448.76,0,0,8.00922,1.638,0.669,0.027,0.86246,0
2027,7.37442,2.93948,0,8.35147,0,0,0.001,24.293,8.152,155.925,0,3511.082,241.97291,942.97189,50.985,11.485,218.244,103.03407,188.09362,72.20094,1.03912,0.8297,11.91846,68.61735,7.85553,7.32252,0,204.40848,33.07828,35.86725,2.03977,33988.07,0,0,7.79614,1.523,0.636,0.024,0.84407,0
2028,7.23048,2.58822,0,7.79928,0,0,0.001,23.491,7.459,155.925,0,3511.082,239.85934,937.30406,50.078,10.74,202.315,104.98908,190.12428,73.31906,0.95788,0.7836,9.00374,69.7567,7.94552,7.31668,0,203.13962,32.57382,35.7402,2.01058,32527.38,0,0,7.58306,1.417,0.604,0.022,0.82568,0
2029,7.08654,2.23696,0,7.24709,0,0,0.001,22.716,6.825,155.925,0,3511.082,237.74577,931.63623,49.172,10.055,186.387,106.94409,192.15494,74.43718,0.87664,0.7375,6.08902,70.89605,8.03551,7.31084,0,201.87076,32.06936,35.61315,1.98139,31066.69,0,0,7.36998,1.317,0.574,0.019,0.80729,0
2030,6.9426,1.8857,0,6.6949,0,0,0.001,21.966,6.245,155.925,0,3511.082,235.6322,925.9684,48.265,9.424,170.458,108.8991,194.1856,75.5553,0.7954,0.6914,3.1743,72.0354,8.1255,7.305,0,200.6019,31.5649,35.4861,1.9522,29606,0,0,7.1569,1.225,0.545,0.017,0.7889,0
2031,6.81693,1.80589,0,6.53063,0,0,0,21.241,5.714,155.925,0,3511.082,234.57183,921.1656,46.405,8.826,158.161,110.50533,196.04996,76.3722,0.80448,0.66362,2.85687,72.90303,8.24943,7.29221,0,199.76692,31.40904,35.13889,1.91374,28634.46,0,0,6.8947,1.139,0.518,0.015,0.75891,0
2032,6.69126,1.72608,0,6.36636,0,0,0,20.54,5.228,155.925,0,3511.082,233.51146,916.3628,44.545,8.259,145.863,112.11156,197.91432,77.1891,0.81356,0.63584,2.53944,73.77066,8.37336,7.27942,0,198.93194,31.25318,34.79168,1.87528,27662.92,0,0,6.6325,1.06,0.492,0.013,0.72892,0
