; rcp60 from rcmip
; hectordata 0.0.0.9000
; date Wed Feb  1 18:28:27 2023
; UNITS:,  PgC year-1,  PgC year-1,  PgC year-1,  PgC year-1,  Tg year-1,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppb,  Tg CH4 year-1,  ppm,  Tg CO year-1,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppb,  Tg N year-1,  Tg year-1,  Tg NMVOC year-1,  Tg N year-1,  Tg year-1,  W m-2,  ppt,  ppt,  Gg S year-1,  W m-2,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt
2007,8.2049,3.59097538415194,2.6308,92.2752443327844,52,81.1711963168551,15.8599,77.5968505065249,0.911,16.7594114610625,0.082,9.08011314656786,0.441,247.952290341093,47.083,534.689459852284,46.366,7.60699713582604,167.857,10.874,538,3511.082,1757.45874725073,319.4203,382.785196301806,1053.2589,18.2246057589141,50.583,15.6223313496519,39.869,173.945579010405,311.265,4.6354525803076,11.5302,43.1549587032774,129.6223,6.97718483900255,9.3647,0.798098170984355,6.4623,20.5775488878715,10.2946,4.721468874902,41.4253,3.6420482662965,13.773,0.24414102974131,4.5245,320.897307409437,7.88523296223928,51.7518857142857,215.2944,38.4751759819158,36.3034,-0.2039338,6.17616643398739,6.6013,56646.0336973479,0,0,8.1948624479285,4.24019489888215,6.502,2.97298062729246,1.752,0.351945248209696,0.249,1.06894730743013,0
2008,8.1816667,3.70213852635439,2.6214333,90.9153919858909,45.5,82.1516945155451,17.976533,76.7155345266462,0.806,16.7050984539437,0.049,9.09531601436447,0.331,244.567535923061,45.74,531.750371094406,43.216,7.52933978416461,167.857,10.874,538.000979744292,3511.082,1760.87862690546,321.17513,384.817147117362,1049.0791,18.8096540575293,52.161,15.9367072815667,39.099,180.526223846396,324.431,5.06748382469209,10.393733,47.4577253703932,135.18193,7.55572137176585,7.7477,0.984748648950745,7.2483,21.387122104409,10.037133,5.71166413422137,48.693733,4.3204602107901096,15.1627,0.325540161756057,5.1676,321.609544982496,7.98578453520698,52.1983785714286,215.20513,38.3053499415089,36.259433,-0.20534529,6.4504163382974,6.9909667,56555.8932917317,0,0,8.30219414327804,4.222678281495,6.047,2.999738189025,1.675,0.340489885027572,0.221,1.00527545055669,0
2009,8.1584333,3.81270964756849,2.6120667,89.2374863302511,39,83.2710892449772,20.093167,75.8159047716895,0.754,16.6508191557078,0.029,9.10489710839041,0.248,241.00413821347,44.442,528.493541428082,40.334,7.39509814197489,167.857,10.874,538.008228317352,3511.082,1764.71773283105,322.92997,386.938995405251,1044.8993,19.3893689680365,53.496,16.7357879202055,38.069,187.253433636986,337.175,5.42929769037671,9.2572667,51.6482693649543,140.74157,8.01110181004566,6.1307,1.19285346973973,8.0343,22.1705050344749,9.7796667,6.88126170817352,55.962167,5.01685061921233,16.5524,0.416588051909817,5.8107,322.335100441781,8.08633620819285,52.6448714285714,215.11587,38.1355249014498,36.215467,-0.20666145,6.72267720393836,7.3806333,56465.7528861154,0,0,8.40952573856699,4.1837538044863,5.624,3.02042353421233,1.601,0.328978406,0.197,0.941603523640839,0
2010,8.1352,3.92282417113014,2.6027,87.2481681460046,32.5,84.5302167127854,22.2098,74.9001255043379,0.377,16.5936772565069,0.018,9.1102956964726,0.186,237.289582441781,42.976,524.931308106164,36.906,7.24481083678082,167.857,7.266,538.018363128995,3511.082,1768.70950871005,324.6848,389.070350622146,1040.7195,19.9553121817352,54.598,17.9680247759132,36.801,194.089675859589,349.552,5.72325367278539,8.1208,55.8404349876712,146.3012,8.34434829734018,4.5137,1.42196183053653,8.8203,22.9287588289954,9.5222,8.20809498302511,63.2306,5.72758615179224,17.9421,0.516744197962329,6.4538,323.074733460046,8.18688778116054,53.0913642857143,215.0266,37.9656988610429,36.1715,-0.20788947,7.00756352017123,7.7703,56375.6124804992,0,0,8.51685743391653,4.12576694934932,5.23,3.03532344247717,1.521,0.317163133547945,0.175,0.877931636749224,0
2011,8.09546,4.03228465884061,2.60843,85.0684729440795,26,85.9171202504847,22.27617,73.9843166840457,0.189,16.5356749408988,0.011,9.11283738159331,0.14,233.564734133281,41.557,521.214019856938,33.769,7.18319461762064,167.857,7.266,538.024013942529,3511.082,1772.7450712806601,323.38128,391.162472172194,1039.1875,20.5170272132551,55.479,19.1390067806385,35.314,201.156815768377,361.61,5.95497434199716,8.19765,60.0268230975123,147.06015,8.56493891041402,4.61769,1.66759943764129,8.08983,23.6573958092222,8.68522,9.65074723806335,63.4781,6.46683107167253,22.21208,0.624376678860993,6.53096,323.825221234985,8.16130313173081,52.9813014285714,214.89234,37.7273359936531,36.16182,-0.20904376,7.30654966493201,7.93581,55724.5383463339,0,0,8.56075401575399,4.05632399192679,4.864,3.04640301593508,1.445,0.305380913755945,0.156,0.830793091721578,0
2012,8.05572,4.14218337625321,2.61416,82.7102928378347,19.5,87.3830629305225,22.34254,73.0637920052374,0.094,16.4770319284091,0.006,9.11329986122389,0.105,229.826843982446,40.186,517.33996003842606,30.898,7.1603425668689,167.857,7.266,538.026639472228,3511.082,1776.47219925693,322.07776,393.241595500661,1037.6555,21.0722848688861,56.152,20.1722157212104,33.625,208.501777996519,373.391,6.15408066224343,8.2745,64.1213529802393,147.8191,8.72926061003843,4.72168,1.90821028862228,7.35936,24.3402445972154,7.84824,11.0776817945642,63.7256,7.36600864331898,26.48206,0.734170518069504,6.60812,324.580840048032,8.13571848230108,52.8712385714286,214.75808,37.4889731262634,36.15214,-0.21013152,7.61799012541071,8.10132,55073.4642121685,0,0,8.60465059759145,3.97751082775807,4.524,3.05413288723794,1.373,0.293658244108329,0.139,0.783654546693933,0
2013,8.01598,4.25208593554794,2.61989,80.1987843038813,13,88.8593628765982,22.40891,72.1486634894977,0.047,16.4182948355023,0.004,9.11219697184931,0.079,226.106703539954,38.86,513.351073002283,28.272,7.14920647151826,167.857,7.266,538.027856439498,3511.082,1779.51279858447,320.77424,395.300678105023,1036.1234,21.6088380386986,56.625,21.0566505097032,31.75,216.044737432648,384.93,6.34627318034247,8.35135,67.9884652843607,148.57805,8.89003044849315,4.82567,2.11954585293379,6.62889,24.9514583232877,7.01126,12.3551217430365,63.9731,8.52169219245434,30.75204,0.839673563405251,6.68528,325.325147805936,8.11013383287136,52.7611757142857,214.62382,37.2506102588736,36.14246,-0.21115274,7.93597713512557,8.26683,54422.3900780031,0,0,8.64854717942892,3.8913683,4.207,3.05867841944064,1.304,0.282126402982877,0.124,0.736516001666288,0
2014,7.97624,4.36216930889269,2.62562,77.5408851138128,6.5,90.3393564756849,22.47528,71.2408840294521,0.024,16.3595249917808,0.002,9.10991858864155,0.059,222.406344968037,37.578,509.261099797945,25.869,7.14285042389269,167.857,7.266,538.028424414383,3511.082,1781.90177875571,319.47071999999997,397.348914835616,1034.5914,22.1196473069635,56.909,21.7907452819635,29.705,223.763160149543,396.259,6.53575565934932,8.4282,71.6326717425799,149.337,9.05508244545662,4.92966,2.29951370160959,5.89842,25.4891562436073,6.17428,13.4852905122146,64.2206,9.90606205712329,35.02202,0.940482274267123,6.76244,326.057341076484,8.08454918344163,52.6511128571429,214.48956,37.0122473914839,36.13278,-0.21210744,8.26033191636986,8.43234,53771.3159438377,0,0,8.69244376126638,3.79918408328767,3.913,3.06028440191781,1.239,0.270812517584475,0.11,0.689377456638643,0
2015,7.9365,4.47214345330364,2.63135,74.7536277263449,0,91.8191363970507,22.54165,70.3447166418825,0.012,16.3009809313971,0.001,9.106766900227,0.044,218.741828168207,36.338,505.098587265582,23.67,7.11536348266643,155.925,0,538.028683535525,3511.082,1783.72379101311,318.1672,399.383510788089,1033.0594,22.597039706553,57.013,22.3714956021016,27.502,231.609045721355,407.405,6.722162457111,8.50505,75.0616571886687,150.09595,9.22389485631372,5.03365,2.44873136466471,5.16795,25.9526254731392,5.3373,14.4844554499956,64.4681,11.4725573556474,39.292,1.03665507149939,6.8396,326.775459027622,8.0589645340119,52.54105,214.3553,36.7738845240942,36.1231,-0.2129956,8.59016432934445,8.59785,53120.2418096724,0,0,8.73634034310384,3.70246499430272,3.639,3.05919042236046,1.177,0.259774732676498,0.098,0.642238911610997,0
2016,7.89676,4.58271343582703,2.63708,71.8406280981299,0,93.3081939402725,22.60802,69.455080344727,0.006,16.2423200470681,0.001,9.10293422992065,0.033,215.092104949329,35.138,500.849027810945,21.658,6.93659481554239,155.925,0,538.028802406633,3511.082,1785.0423321411,316.86368,401.413874374304,1031.5274,23.0388446737109,57.113,22.8024274460008,25.476,239.602166212429,417.103,6.90676681848591,8.5819,78.3114097238631,150.8549,9.39746605719627,5.13764,2.56900510759532,4.43748,26.3450377926626,4.50032,15.3748174918588,64.7156,13.1971153328053,43.56198,1.12907493709425,6.91676,327.484028473566,8.03337988458218,52.4309871428571,214.22104,36.5355216567044,36.11342,-0.21381722,8.92759280586477,8.76336,52469.167675507,0,0,8.7802369249413,3.60163723398523,3.384,3.05557352076322,1.118,0.248964964320287,0.087,0.595100366583352,0
2017,7.85702,4.69350140417808,2.64281,68.9207543703196,0,94.801443146347,22.67439,68.5749009405251,0.003,16.1837481642694,0,9.09859858208904,0.025,211.469058058219,33.979,496.534779453196,19.817,6.72188804309361,155.925,0,538.028857462329,3511.082,1785.87566460046,315.56016,403.427223363014,1029.9954,23.442352381621,57.207,23.0899497396119,23.611,247.65014175,425.539,7.08897420156393,8.65875,81.382501883105,151.61385,9.5751103565411,5.24163,2.66064252052511,3.70701,26.6650030376712,3.66334,16.1665330455479,64.9631,15.0462171486301,47.83196,1.21765266327626,6.99392,328.180621039954,8.00779523515245,52.3209242857143,214.08678,36.2971587893147,36.10374,-0.21457231,9.27148574579908,8.92887,51818.0935413417,0,0,8.82413350677876,3.49791221015982,3.147,3.04957575135845,1.062,0.238439368420091,0.078,0.547961821555707,0
2018,7.81728,4.80450783223744,2.64854,66.0993637809361,0,96.2988915326484,22.74076,67.7039607857306,0.001,16.1252512365297,0,9.0938904156621,0.019,207.87243602968,32.858,492.163558218037,18.133,6.64460927452055,155.925,0,538.02888747831,3511.082,1786.25014053653,314.25664,405.421268805936,1028.4633,23.8103643216895,57.297,23.2501618340183,21.896,255.662511553653,432.879,7.26883474214612,8.7356,84.2865953380137,152.3728,9.75672508006849,5.34562,2.724460434121,2.97654,26.9127759115297,2.82636,16.8715733775114,65.2106,16.9967693785388,52.10194,1.30261670421233,7.07108,328.865340452055,7.98221058572272,52.2108614285714,213.95252,36.0587959219249,36.09406,-0.21526087,9.62184297530822,9.09438,51167.0194071763,0,0,8.86803008861622,3.39208703186073,2.927,3.04133686388128,1.009,0.228214286113014,0.069,0.500823276528062,0
2019,7.77754,4.91570711268652,2.65427,63.3882499604486,0,97.8001913570808,22.80713,66.8423242878284,0.001,16.0668364775264,0,9.08890488225198,0.014,204.303687206883,31.773,487.744301344013,16.591,6.62285040773736,155.925,0,538.028898743151,3511.082,1786.19708400959,312.95312,407.396550758509,1026.9313,24.145954422128,57.382,23.2988769444513,20.318,263.56038941778297,439.265,7.44636457539356,8.81245,87.0341537123213,153.13175,9.9421702890804,5.44961,2.76126272510336,2.24607,27.0886215401034,1.98938,17.5003681384728,65.4581,19.0294163151421,56.37192,1.38416551146268,7.14824,329.538130359421,7.956625936293,52.1007985714286,213.81826,35.8204330545352,36.08438,-0.2158829,9.9785761089897,9.25989,50515.9452730109,0,0,8.91192667045368,3.28491286920434,2.722,3.03100744364673,0.959,0.218298823785875,0.061,0.453684731500416,0
2020,7.7378,5.0272008569074504,2.66,60.7802004767326,0,99.3067165299997,22.8735,65.9889001962797,0,16.0084443033938,0,9.0836942337098,0.01,200.759230329226,30.725,483.279038288095,15.181,6.61275747087485,155.925,0,538.028901248859,3511.082,1785.73649028448,311.6496,409.355721111351,1025.3993,24.4521090212298,57.463,23.2501836306151,18.867,271.288876818449,444.821,7.62176380485824,8.8893,89.6374338723043,153.8907,10.1315162600003,5.5536,2.77182529313465,1.5156,27.1928845118762,1.1524,18.0625178756893,65.7056,21.130416361316,60.6419,1.46256645446609,7.2254,330.199711229443,7.93104128686327,51.9907357142857,213.684,35.5820701871454,36.0747,-0.21642056,10.3420143158804,9.4254,49864.8711388456,0,0,8.95582325229114,3.1769117201858,2.531,3.01870812674707,0.911,0.20868323223487,0.055,0.406546186472771,0
2021,7.71469,5.13891016829909,2.66493,58.2694662953196,0,100.817422949087,22.9386,65.1429213642694,0,15.9500253070776,0,9.07829549736302,0.008,197.235352113014,29.711,478.769925402968,13.891,6.60124201059361,155.925,0,538.028908743151,3511.082,1784.89871334475,313.11564,411.294094940639,1025.732,24.7303703481735,57.54,23.1164849141553,17.531,278.788300001142,449.654,7.79480547196347,8.94218,92.101257672831,154.41356,10.3242454961187,5.60414,2.75826167321918,1.43416,27.229905764726,1.1063,18.5647403748858,65.86791,23.2640459202055,61.78125,1.53794092047945,7.31538,330.851204357306,8.01988743263507,52.4241385714286,213.95296,35.3674155619797,36.05673,-0.21683821,10.7115377978311,9.44312,49017.6614976599,0,0,9.06035655305612,3.06861825493151,2.354,3.00449908452055,0.865,0.19938158590411,0.049,0.310127799742483,0
2022,7.69158,5.25082096174658,2.66986,55.8503825336758,0,102.332283998858,23.0037,64.3035290170091,0,15.8915225101598,0,9.07275471821918,0.006,193.728862598174,28.73,474.218518124429,12.71,6.58691858011415,155.925,0,538.02891,3511.082,1784.10113834475,314.58168,413.217997932648,1026.0648,24.9828581659817,57.613,22.9091211207763,16.302,286.020754247717,453.859,7.96500263030822,8.99506,94.4280651062786,154.93642,10.5186137711187,5.65468,2.73103847447489,1.35272,27.2292456134703,1.0602,19.0123877265982,66.03022,25.2816331900685,62.9206,1.61058087534247,7.40536,331.50312133105,8.10873357840687,52.8575414285714,214.22192,35.152760936814,36.03876,-0.217118,11.0845655542237,9.46084,48170.4518564743,0,0,9.1648898538211,2.96048082582192,2.189,2.98844537699772,0.822,0.190395645646119,0.043,0.213709413012194,0
2023,7.66847,5.36289249570764,2.67479,53.5224063897354,0,103.850910756793,23.0688,63.4715873526593,0,15.8329963873537,0,9.06711324063996,0.004,190.246023251678,27.782,469.636406925076,11.63,6.57418975721193,155.925,0,538.02891,3511.082,1783.80035076447,316.04772,415.143879741491,1026.3975,25.2126744885283,57.682,22.6389727647304,15.172,292.967486044502,457.517,8.13197636634148,9.04794,96.6227905984991,155.45928,10.7129570082385,5.70522,2.7003807445513,1.27128,27.2204468079297,1.0141,19.4112065025688,66.19253,27.063593273123,64.05995,1.68079140777148,7.49534,332.16581084047,8.19757972417867,53.2909442857143,214.49088,34.9381063116482,36.02079,-0.21725994,11.458428017555,9.47856,47323.2422152886,0,0,9.26942315458608,2.85302645979752,2.036,2.97071973135963,0.781,0.181721897917646,0.039,0.117291026281906,0
2024,7.64536,5.47522507175206,2.67972,51.2825593881157,0,105.374686577242,23.1339,62.6470825900704,0,15.7744489514135,0,9.06137844663077,0.003,186.789380234386,26.865,465.029845873734,10.641,6.56432700548903,155.925,0,538.02891,3511.082,1784.05436738519,317.51376,417.083022232256,1026.7303,25.422917881694,57.748,22.3154761199563,14.132,299.625458033358,460.7,8.29599407965067,9.10082,98.6975764557068,155.98214,10.9072793915007,5.75576,2.6677893183101,1.18984,27.2077761099958,0.968,19.7680415584908,66.35484,28.6358686868123,65.1993,1.74883043038376,7.58532,332.841468132351,8.28642586995047,53.7243471428571,214.75984,34.7234516864825,36.00282,-0.21726404,11.8330945422509,9.49628,46476.032574103,0,0,9.37395645535106,2.74660039957716,1.894,2.95147496441132,0.742,0.173360043586474,0.034,0.0208726395516171,0
2025,7.62225,5.5877414021347,2.68465,49.1310619409817,0,106.902564987443,23.199,61.8312338684932,0,15.71597059121,0,9.05557576885845,0.002,183.366347358447,25.979,460.411507569635,9.737,6.55746801052511,155.925,0,538.02891,3511.082,1784.85227515982,318.9798,419.036539939498,1027.063,25.6160552336758,57.811,21.9475403390411,13.175,305.986907490868,463.469,8.4571313152968,9.1537,100.661411469635,156.505,11.1015115658676,5.8063,2.63336406568493,1.1084,27.1912847400685,0.9219,20.0885917094749,66.51715,30.0379329547945,66.33865,1.81481898255708,7.6753,333.52971863242,8.37527201572227,54.15775,215.0288,34.5087970613167,35.98485,-0.21713028,12.2083078876712,9.514,45628.8229329173,0,0,9.47848975611603,2.64165747461187,1.761,2.93087422635845,0.705,0.165316497828767,0.031,0,0.0755457471786715
2026,7.59914,5.70044213222603,2.68958,47.0664134103881,0,108.434560310502,23.2641,61.0246620810502,0,15.6576113703196,0,9.04972923913242,0.002,179.981636496575,25.122,455.790324223744,8.909,6.5536467743379,155.925,0,538.02891,3511.082,1786.18487381279,320.44584,421.003085802511,1027.3957,25.7944662114155,57.87,21.5429064423516,12.295,312.053765745434,465.878,8.61557553103881,9.20658,102.524104236301,157.02786,11.2957224325342,5.85684,2.59717900383562,1.02696,27.171017003653,0.8758,20.37809864121,66.67946,31.303050156621,67.478,1.87891828022831,7.76528,334.230599726027,8.46411816149407,54.5911528571429,215.29776,34.294142436151,35.96688,-0.21685867,12.58406941621,9.53172,44781.6132917317,0,0,9.58302305688101,2.53850756675799,1.638,2.90905964415525,0.669,0.157590015351598,0.027,0,0.17196413390896
2027,7.57603,5.81330118492096,2.69451,45.0860338298114,0,109.97031122337,23.3292,60.2275947429143,0,15.5993936098897,0,9.043857609739,0.001,176.637336011983,24.293,451.172262789324,8.152,6.55110543107743,155.925,0,538.02891,3511.082,1788.01452870861,321.91188,422.975599656811,1027.7285,25.9598253077582,57.927,21.1084194561794,11.485,317.826664171014,467.974,8.77142852451942,9.25946,104.293372131247,157.55072,11.4898998616744,5.90738,2.55930309343726,0.94552,27.1470078457307,0.8297,20.6407217191026,66.84177,32.4573375360581,68.61735,1.94125021045887,7.85526,334.943879370493,8.55296430726587,55.0245557142857,215.56672,34.0794878109853,35.94891,-0.21644922,12.9602924498397,9.54944,43934.403650546,0,0,9.68755635764599,2.43740193297714,1.523,2.8861304069009,0.636,0.150176791405033,0.024,0,0.268382520639249
2028,7.55292,5.92642164162253,2.69944,43.1841825404119,0,111.511220970806,23.3943,59.4389036178226,0,15.5412417064052,0,9.03795551654668,0.001,173.329168888836,23.491,446.554739265164,7.459,6.54797365043572,155.925,0,538.02891,3511.082,1790.28573090788,323.37792,424.947717696222,1028.0612,26.1134456824981,57.98,20.6494752972294,10.74,323.312129492483,469.797,8.92492150964986,9.31234,105.97724990434,158.07358,11.6842239958583,5.95792,2.51974654555858,0.86408,27.1192449672434,0.7836,20.8800063632526,67.00408,33.5224140080217,69.7567,2.00198144572882,7.94524,335.670122060178,8.64181045303767,55.4579585714286,215.83568,33.8648331858195,35.93094,-0.21590191,13.3373211405585,9.56716,43087.1940093604,0,0,9.79208965841097,2.33841825869745,1.417,2.86214013443674,0.604,0.14305776293883,0.022,0,0.364800907369537
2029,7.52981,6.03972566028539,2.70437,41.3585312643836,0,113.056230050228,23.4594,58.6587989554795,0,15.483176260274,0,9.03202735219178,0.001,170.058541466895,22.716,441.942675686073,6.825,6.54400760292237,155.925,0,538.02891,3511.082,1792.94737917808,324.84396,426.9139834121,1028.394,26.2562957079909,58.031,20.1715508476027,10.055,328.510796589041,471.384,9.07603931428082,9.36522,107.580692982877,158.59644,11.87856634121,6.00846,2.47858209987443,0.78264,27.0877598343607,0.7375,21.0987194416667,67.16639,34.5143991719178,70.89605,2.06117542843607,8.03522,336.408717187215,8.73065659880947,55.8913614285714,216.10464,33.6501785606538,35.91297,-0.21521676,13.7148950018265,9.58488,42239.9843681747,0,0,9.89662295917594,2.24176805440639,1.317,2.83718375022831,0.574,0.136238574070776,0.019,0,0.461219294099826
2030,7.5067,6.15321389045662,2.7093,39.6059626340183,0,114.605347878995,23.5245,57.8870992028539,0,15.4251893284247,0,9.02608646106164,0.001,166.825419281963,21.966,437.338474527397,6.245,6.53961312900685,155.925,0,538.02891,3511.082,1795.96160141553,326.31,428.874190543379,1028.7267,26.3894387042237,58.08,19.679261719863,9.424,333.430158385845,472.764,9.22488050842466,9.4181,109.109640432648,159.1193,12.0729405468037,6.059,2.4358559335274,0.7012,27.0525685464612,0.6914,21.2995154369863,67.3287,35.4472351590183,72.0354,2.11893544457763,8.1252,337.159544861872,8.81950274458127,56.3247642857143,216.3736,33.4355239354881,35.895,-0.21442167,14.0930164054795,9.6026,41392.7747269891,0,0,10.0011562599409,2.1475658693379,1.225,2.81133319627854,0.545,0.129706907922374,0.017,0,0.557637680830114
2031,7.4966,6.26682631054215,2.70139,37.9237914913635,0,116.158079709073,23.55538,57.1237685773698,0,15.3672834216789,0,9.02013304230887,0,163.630294169923,21.241,432.74510516434,5.714,6.53469675539274,155.925,0,538.02891,3511.082,1799.29328543597,328.09167,430.83222965065403,1030.971,26.5128371993756,57.831,19.1766831864461,8.826,338.051443747804,467.698,9.37151195104524,9.47689,110.568750922805,159.57023,12.2673361736882,6.11699,2.39179762985391,0.70177,27.0137929341081,0.66359,21.4844614262856,67.44688,36.3300690321462,72.90303,2.17538893107293,8.24913,337.922346759625,8.91055929204344,56.76793,217.00384,33.3827755974091,35.9507,-0.21357248,14.471574594559801,9.61107,41520.9043057722,0,0,10.1571707354389,2.05592048556722,1.139,2.78466154822517,0.518,0.123450893669811,0.015,0,0.573327181701129
2032,7.4865,6.38042947071759,2.69348,36.3060218082594,0,117.714844160968,23.58626,56.3671304963561,0,15.3093349089141,0,9.01414003819862,0,160.465842392685,20.54,428.154992762195,5.228,6.52624561690305,155.925,0,538.02891,3511.082,1802.88632287768,329.87334,432.811724696578,1033.2153,26.6193107686847,57.299,18.6659831849565,8.259,342.175372766135,457.026,9.51614310233716,9.53568,111.959342603778,160.02116,12.4620688519565,6.17498,2.34761295605141,0.70234,26.9720444901686,0.63578,21.6538133025067,67.56506,37.1580113876201,73.77066,2.23095559223152,8.37306,338.697925896125,9.00161583950561,57.2110957142857,217.63408,33.3300272593301,36.0064,-0.21269711,14.8507540779512,9.61954,41649.0338845554,0,0,10.3131852109369,1.96678733002517,1.06,2.75715914452532,0.492,0.117456654262922,0.013,0,0.589016682572143
2033,7.4764,6.49370805538813,2.68557,34.7502036797945,0,119.2735855879,23.61714,55.6170694376712,0,15.251337472032,0,9.00810667544521,0,157.331740742009,19.862,423.569897997717,4.784,6.51468355386986,155.925,0,538.02891,3511.082,1806.70157665525,331.65501,434.837441954338,1035.4597,26.6965896756849,56.499,18.1495025608447,7.72,345.461392285388,441.474,9.65877605037671,9.59447,113.281156757991,160.47209,12.6571594519406,6.23297,2.3045509080137,0.70291,26.9280120589041,0.60797,21.8077698802511,67.68324,37.9263878670091,74.63829,2.28595438988585,8.49699,339.485822795662,9.09267238696778,57.6542614285714,218.26432,33.2772789212511,36.0621,-0.21179556,15.2301323525114,9.62801,41777.1634633385,0,0,10.4691996864349,1.88026571874429,0.985,2.72887892265982,0.467,0.111716222734018,0.012,0,0.604706183443157
2034,7.4663,6.60662854388128,2.67766,33.2554384650685,0,120.834165230594,23.64802,54.8741644471461,0,15.1933380965753,0,9.00205185300228,0,154.232000481735,19.207,418.996058550228,4.377,6.5045098363242,155.925,0,538.02891,3511.082,1810.75709375571,333.43668,436.922885243151,1037.704,26.7348767671233,55.444,17.6294380864155,7.207,347.634503857306,421.679,9.79956499237443,9.65326,114.540275931507,160.92302,12.8526857041096,6.29096,2.26276982799087,0.70348,26.8818209085616,0.58016,21.9486591257991,67.80142,38.6458450018265,75.50592,2.34049848995434,8.62092,340.285976691781,9.18372893442995,58.0974271428571,218.89456,33.2245305831721,36.1178,-0.21086783,15.6096880518265,9.63648,41905.2930421217,0,0,10.6252141619329,1.79642784809361,0.916,2.69991963022831,0.444,0.106229253017123,0.011,0,0.620395684314171
2035,7.4562,6.71916543748334,2.66975,31.8211612520236,0,122.396228494242,23.6789,54.1392142837507,0,15.1354037992677,0,8.9959847756122,0,151.171437615465,18.573,414.4409201202,4.005,6.49704215724019,155.925,0,538.02891,3511.082,1815.07028195561,335.21835,439.073653760274,1039.9483,26.7262123524472,54.147,17.1078837761727,6.717,348.488783150011,398.19,9.93862856732328,9.71205,115.742817067221,161.37395,13.0486573296398,6.34895,2.22225717130237,0.70405,26.8335166883443,0.55235,22.0787584898589,67.9196,39.327126195105,76.37355,2.39464161924034,8.74485,341.098073097163,9.27478548189212,58.5405928571428,219.5248,33.1717822450931,36.1735,-0.20991392,15.9893333405195,9.64495,42033.4226209048,0,0,10.7812286374309,1.71534361776037,0.852,2.67040184592709,0.422,0.100996447131803,0.01,0,0.636085185185185
2036,7.4461,6.83142112907188,2.66184,30.4450340516007,0,123.961196817835,23.70978,53.4121198246173,0,15.077531577086,0,8.98990510122545,0,148.150901460626,17.96,409.906155355612,3.665,6.49244285216234,155.925,0,538.02891,3511.082,1819.66061243488,337.00002,441.291710817352,1042.1926,26.6639592528841,52.62,16.5860594219724,6.249,347.872482239689,371.49,10.0762373727701,9.77084,116.895731891609,161.82488,13.2453109376859,6.40694,2.18295538138873,0.70462,26.7830851766631,0.52454,22.2001861490054,68.03778,39.9797345116678,77.24118,2.44849614582242,8.86878,341.922757444008,9.36584202935429,58.9837585714286,220.15504,33.1190339070141,36.2292,-0.20893383,16.3694151522447,9.65342,42161.552199688,0,0,10.9372431129289,1.63699288378899,0.793,2.64040614924798,0.401,0.0960028715726065,0.008,0,0.651774686056199
2037,7.436,6.94331838406393,2.65393,29.1268192553653,0,125.528000396119,23.74066,52.6939184450913,0,15.0198109761416,0,8.98382207320776,0,145.175788125571,17.368,405.400416711187,3.353,6.49076564871004,155.925,0,538.02891,3511.082,1824.53960568493,338.78169,443.572157023973,1044.4369,26.5428423607306,50.874,16.0657958703196,5.801,345.680826110731,341.994,10.2124415804795,9.82963,118.003829681507,162.27581,13.4425686936073,6.46493,2.14486972893836,0.70519,26.7305929280822,0.49673,22.3146375765982,68.15596,40.6105971974886,78.10881,2.50208727190639,8.99271,342.759348938356,9.45689857681647,59.4269242857143,220.78528,33.0662855689352,36.2849,-0.20792756,16.7496716509132,9.66189,42289.6817784711,0,0,11.0932575884269,1.56145845381279,0.737,2.6100439005137,0.381,0.0912349601176941,0.008,0,0.667464186927213
2038,7.4259,7.05485785990868,2.64602,27.8644036730594,0,127.096648781963,23.77154,51.9846425075342,0,14.9622513522831,0,8.97773688789954,0,142.246681610731,16.794,400.925760850457,3.068,6.490279705879,155.925,0,538.02891,3511.082,1829.69186421233,340.56336,445.906408657534,1046.6813,26.3581791751142,48.92,15.5482366295662,5.372,341.841830332192,310.067,10.3473288615297,9.88842,119.071040578767,162.72674,13.6404504259132,6.52292,2.10796848979452,0.70576,26.6760548159817,0.46892,22.4232367492009,68.27414,41.2245884770548,78.97644,2.55545114502283,9.11664,343.607753186073,9.54795512427864,59.87009,221.41552,33.0135372308562,36.3406,-0.2068951,17.1301053502283,9.67036,42417.8113572543,0,0,11.2492720639249,1.48871377303653,0.686,2.57936995902968,0.362,0.086689941840411,0.007,0,0.683153687798228
